#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
4	NC_032092.1	101589	103595	-	3645772	-	CAALFM_C400590CA	XP_712638.2	668	hypothetical protein CAALFM_C400590CA
4	NC_032092.1	104411	107074	-	3645771	MUC1	CAALFM_C400600CA	XP_712637.2	887	Muc1p
4	NC_032092.1	107335	108391	+	3645770	-	CAALFM_C400610WA	XP_019330902.1	329	hypothetical protein CAALFM_C400610WA
4	NC_032092.1	108410	108919	-	3645769	SPC2	CAALFM_C400620CA	XP_712635.1	169	signal peptidase complex subunit
4	NC_032092.1	109388	110002	-	3645768	SEC72	CAALFM_C400630CA	XP_712634.1	204	Sec63 complex subunit
4	NC_032092.1	110378	110908	+	3645767	-	CAALFM_C400640WA	XP_712633.1	176	hypothetical protein CAALFM_C400640WA
4	NC_032092.1	111275	112444	+	3645756	HIS5	CAALFM_C400650WA	XP_712631.2	389	histidinol-phosphate transaminase
4	NC_032092.1	112691	113431	+	3645755	-	CAALFM_C400660WA	XP_712630.1	246	mitochondrial 37S ribosomal protein MRPS17
4	NC_032092.1	113645	115870	+	3645754	TOK1	CAALFM_C400670WA	XP_712629.2	741	Tok1p
4	NC_032092.1	116219	117580	+	3645753	-	CAALFM_C400680WA	XP_712628.2	453	nucleoside transmembrane transporter
4	NC_032092.1	117577	119166	-	3645752	-	CAALFM_C400690CA	XP_712627.2	529	hypothetical protein CAALFM_C400690CA
4	NC_032092.1	119423	120388	-	3645751	-	CAALFM_C400700CA	XP_712626.1	321	hypothetical protein CAALFM_C400700CA
4	NC_032092.1	121067	123004	+	3645750	-	CAALFM_C400710WA	XP_712625.2	645	hypothetical protein CAALFM_C400710WA
4	NC_032092.1	124043	124867	+	3645749	CSP2	CAALFM_C400720WA	XP_712624.2	274	Csp2p
4	NC_032092.1	125251	125643	-	3645765	-	CAALFM_C400730CA	XP_712623.2	130	hypothetical protein CAALFM_C400730CA
4	NC_032092.1	126005	126508	+	3645764	-	CAALFM_C400740WA	XP_712622.2	167	ribonuclease P/MRP protein subunit
4	NC_032092.1	126564	127100	-	3645763	-	CAALFM_C400750CA	XP_712621.2	178	hypothetical protein CAALFM_C400750CA
4	NC_032092.1	131930	133819	+	3645762	ZCF21	CAALFM_C400760WA	XP_712620.2	629	Zcf21p
4	NC_032092.1	134409	135143	-	3645760	-	CAALFM_C400770CA	XP_712618.1	244	hypothetical protein CAALFM_C400770CA
4	NC_032092.1	135543	138761	-	3645759	-	CAALFM_C400780CA	XP_712617.2	1072	hypothetical protein CAALFM_C400780CA
4	NC_032092.1	140612	142765	-	3645758	MLH1	CAALFM_C400790CA	XP_712616.1	717	mismatch repair ATPase
4	NC_032092.1	142969	144084	+	3645757	-	CAALFM_C400800WA	XP_712615.2	371	Smc5-Smc6 complex subunit
4	NC_032092.1	144138	145490	-	3645742	-	CAALFM_C400810CA	XP_712614.2	450	putative N(6)-L-threonylcarbamoyladenine synthase
4	NC_032092.1	146312	147412	+	3645741	-	CAALFM_C400820WA	XP_712613.1	366	hypothetical protein CAALFM_C400820WA
4	NC_032092.1	148156	149028	+	3645739	SPS20	CAALFM_C400830WA	XP_712611.1	290	Sps20p
4	NC_032092.1	150338	152152	+	3635722	-	CAALFM_C400840WA	XP_722776.2	604	hypothetical protein CAALFM_C400840WA
4	NC_032092.1	152453	154591	-	3635718	-	CAALFM_C400850CA	XP_722772.1	712	hypothetical protein CAALFM_C400850CA
4	NC_032092.1	155846	156343	-	3635717	-	CAALFM_C400860CA	XP_722771.1	165	hypothetical protein CAALFM_C400860CA
4	NC_032092.1	157302	158897	+	3635681	-	CAALFM_C400880WA	XP_722770.2	531	tRNA adenylyltransferase
4	NC_032092.1	159230	163885	+	3635680	ARO1	CAALFM_C400890WA	XP_722769.2	1551	Aro1p
4	NC_032092.1	165104	166809	-	3635679	-	CAALFM_C400910CA	XP_722768.2	567	hypothetical protein CAALFM_C400910CA, partial
4	NC_032092.1	166683	167584	-	3635678	-	CAALFM_C400920CA	XP_722767.2	300	hypothetical protein CAALFM_C400920CA, partial
4	NC_032092.1	168441	169364	+	3635677	-	CAALFM_C400940WA	XP_722766.2	307	Elongator subunit
4	NC_032092.1	169418	171475	-	3635675	-	CAALFM_C400950CA	XP_722764.2	685	bifunctional triglyceride lipase/lysophosphatidylethanolamine acyltransferase
4	NC_032092.1	174413	175678	+	3635674	PTC8	CAALFM_C400960WA	XP_722763.1	421	Ptc8p
4	NC_032092.1	176031	191138	-	3635614	MDN1	CAALFM_C400970CA	XP_722762.2	5035	AAA family ATPase midasin
4	NC_032092.1	192152	192757	-	3635610	MRV1	CAALFM_C400980CA	XP_722758.2	201	Mrv1p
4	NC_032092.1	195174	196907	+	3635609	-	CAALFM_C400990WA	XP_722757.1	577	hypothetical protein CAALFM_C400990WA
4	NC_032092.1	197113	197757	-	3635608	PGA57	CAALFM_C401000CA	XP_722756.1	214	Pga57p
4	NC_032092.1	199443	200198	-	3635607	DAG7	CAALFM_C401010CA	XP_722755.1	251	Dag7p
4	NC_032092.1	202398	206000	-	3635606	-	CAALFM_C401020CA	XP_722754.1	1200	hypothetical protein CAALFM_C401020CA
4	NC_032092.1	208446	208604	-	30515232	RPL40B	CAALFM_C401050CA	XP_019330903.1	52	Rpl40bp
4	NC_032092.1	209074	214572	+	3635688	MLP1	CAALFM_C401060WA	XP_722752.2	1832	Mlp1p
4	NC_032092.1	217108	218946	+	3635687	HGT17	CAALFM_C401070WA	XP_722751.2	612	Hgt17p
4	NC_032092.1	219421	222327	+	3635686	RAT1	CAALFM_C401080WA	XP_722750.2	968	ssRNA exonuclease
4	NC_032092.1	222373	223518	-	3635685	-	CAALFM_C401090CA	XP_722749.1	381	hypothetical protein CAALFM_C401090CA
4	NC_032092.1	223819	225525	-	3635684	AGP2	CAALFM_C401100CA	XP_722748.1	568	Agp2p
4	NC_032092.1	227963	228964	-	3635683	-	CAALFM_C401120CA	XP_722747.2	333	putative lipase
4	NC_032092.1	229219	229929	-	3635682	-	CAALFM_C401130CA	XP_722746.1	236	hypothetical protein CAALFM_C401130CA
4	NC_032092.1	230555	231097	-	3635657	-	CAALFM_C401140CA	XP_722745.1	180	hypothetical protein CAALFM_C401140CA
4	NC_032092.1	231131	232915	+	3635656	ASK1	CAALFM_C401150WA	XP_722744.1	594	Ask1p
4	NC_032092.1	233630	233860	+	30515234	CRD2	CAALFM_C401160WA	XP_019330904.1	76	Crd2p
4	NC_032092.1	234375	236723	-	3635654	BMT9	CAALFM_C401170CA	XP_722742.2	782	Bmt9p
4	NC_032092.1	241362	243827	+	3635652	CAS5	CAALFM_C401190WA	XP_722740.1	821	Cas5p
4	NC_032092.1	244110	245339	-	3635651	AAT22	CAALFM_C401200CA	XP_722739.2	409	Aat22p
4	NC_032092.1	246083	248236	-	3635650	-	CAALFM_C401220CA	XP_722738.2	717	hypothetical protein CAALFM_C401220CA
4	NC_032092.1	248784	249194	-	3635706	-	CAALFM_C401230CA	XP_722736.1	136	hypothetical protein CAALFM_C401230CA
4	NC_032092.1	249999	250601	-	3635705	-	CAALFM_C401240CA	XP_722735.2	200	hypothetical protein CAALFM_C401240CA
4	NC_032092.1	250907	251518	+	3635704	NAT4	CAALFM_C401250WA	XP_722734.2	203	Nat4p
4	NC_032092.1	253002	254807	+	3635703	RLM1	CAALFM_C401260WA	XP_722733.2	601	Rlm1p
4	NC_032092.1	255598	256733	+	3635701	RPS6A	CAALFM_C401270WA	XP_019330905.1	236	ribosomal 40S subunit protein S6A
4	NC_032092.1	256997	258274	-	3635700	-	CAALFM_C401280CA	XP_722730.2	425	hypothetical protein CAALFM_C401280CA
4	NC_032092.1	258895	261285	+	3635699	-	CAALFM_C401290WA	XP_722729.2	796	hypothetical protein CAALFM_C401290WA
4	NC_032092.1	263831	265333	+	3635605	-	CAALFM_C401300WA	XP_722728.2	500	Nem1-Spo7 phosphatase catalytic subunit
4	NC_032092.1	266046	267944	+	3635604	-	CAALFM_C401310WA	XP_722727.2	632	hypothetical protein CAALFM_C401310WA
4	NC_032092.1	267976	270813	-	3635603	OPT6	CAALFM_C401320CA	XP_722726.2	945	Opt6p
4	NC_032092.1	273215	273544	+	3635601	-	CAALFM_C401340WA	XP_722724.2	109	hypothetical protein CAALFM_C401340WA
4	NC_032092.1	278189	278608	+	3635599	PGA53	CAALFM_C401360WA	XP_722722.2	139	Pga53p
4	NC_032092.1	280487	281395	+	3635598	ILV6	CAALFM_C401370WA	XP_722721.2	302	acetolactate synthase regulatory subunit
4	NC_032092.1	283161	286751	+	3635631	ZCF27	CAALFM_C401380WA	XP_722720.2	1196	Zcf27p
4	NC_032092.1	287625	288733	+	3635629	HAP3	CAALFM_C401390WA	XP_019330906.1	329	Hap3p
4	NC_032092.1	291217	291654	+	3635628	UEC1	CAALFM_C401400WA	XP_722717.1	145	Uec1p
4	NC_032092.1	292031	293929	+	3635627	BEM1	CAALFM_C401410WA	XP_722716.2	632	phosphatidylinositol-3-phosphate-binding protein
4	NC_032092.1	294718	301869	+	3635626	-	CAALFM_C401420WA	XP_722715.2	2383	hypothetical protein CAALFM_C401420WA
4	NC_032092.1	302002	303258	-	3635625	-	CAALFM_C401430CA	XP_722714.1	418	hypothetical protein CAALFM_C401430CA
4	NC_032092.1	303565	304920	+	3635624	NMT1	CAALFM_C401440WA	XP_722713.1	451	glycylpeptide N-tetradecanoyltransferase
4	NC_032092.1	305252	307093	+	3635623	PWP1	CAALFM_C401450WA	XP_722712.2	613	rRNA-processing protein
4	NC_032092.1	307183	307857	-	3635622	-	CAALFM_C401460CA	XP_722711.1	224	hypothetical protein CAALFM_C401460CA
4	NC_032092.1	308173	309534	+	3635621	-	CAALFM_C401470WA	XP_722710.2	453	SCF ubiquitin ligase complex subunit
4	NC_032092.1	309930	312554	+	3635618	NIP1	CAALFM_C401490WA	XP_722707.2	874	translation initiation factor eIF3 subunit c
4	NC_032092.1	312956	314143	+	3635617	-	CAALFM_C401500WA	XP_722706.2	395	hypothetical protein CAALFM_C401500WA
4	NC_032092.1	314498	315304	+	3635616	-	CAALFM_C401510WA	XP_722705.1	268	oxidoreductase
4	NC_032092.1	315673	316191	-	3635615	RPL20B	CAALFM_C401520CA	XP_722704.1	172	ribosomal 60S subunit protein L20B
4	NC_032092.1	317140	318105	-	3635716	ERG251	CAALFM_C401530CA	XP_722703.1	321	Erg251p
4	NC_032092.1	320143	321435	-	3635715	CPA1	CAALFM_C401550CA	XP_722702.1	430	carbamoyl-phosphate synthase (glutamine-hydrolyzing)
4	NC_032092.1	321752	324649	-	3635714	-	CAALFM_C401560CA	XP_722701.2	965	ubiquitin-ubiquitin ligase
4	NC_032092.1	327629	329125	-	3635713	-	CAALFM_C401650CA	XP_722700.2	498	cleavage polyadenylation factor subunit
4	NC_032092.1	329466	332810	+	3635712	-	CAALFM_C401660WA	XP_722699.2	1114	hypothetical protein CAALFM_C401660WA
4	NC_032092.1	332863	334044	-	3635711	-	CAALFM_C401670CA	XP_722698.2	393	hypothetical protein CAALFM_C401670CA
4	NC_032092.1	334467	334859	+	3635710	TOA2	CAALFM_C401680WA	XP_722697.1	130	transcription initiation factor IIA subunit gamma
4	NC_032092.1	334947	336305	-	3635709	HRT2	CAALFM_C401690CA	XP_722696.2	452	putative methyltransferase
4	NC_032092.1	337230	337508	-	30515244	NHP6A	CAALFM_C401700CA	XP_019330907.1	92	high-mobility group nucleosome-binding protein
4	NC_032092.1	340471	340899	-	3635708	-	CAALFM_C401710CA	XP_722695.2	142	hypothetical protein CAALFM_C401710CA
4	NC_032092.1	340871	342028	-	3635589	-	CAALFM_C401720CA	XP_722694.2	386	DNA damage-responsive RNA polymerase-degradation factor, partial
4	NC_032092.1	342883	345000	-	3635588	-	CAALFM_C401730CA	XP_722693.2	705	putative tubulin tyrosine ligase
4	NC_032092.1	345376	345705	+	3635587	TIM12	CAALFM_C401740WA	XP_722692.1	109	Tim12p
4	NC_032092.1	345920	346999	-	3635585	FBA1	CAALFM_C401750CA	XP_722690.1	359	fructose-bisphosphate aldolase
4	NC_032092.1	348098	348634	+	3635584	-	CAALFM_C401760WA	XP_722689.1	178	peptide alpha-N-acetyltransferase
4	NC_032092.1	349059	349838	+	3635583	POL30	CAALFM_C401770WA	XP_722688.1	259	proliferating cell nuclear antigen
4	NC_032092.1	349990	350946	-	3635582	-	CAALFM_C401780CA	XP_722687.1	318	hypothetical protein CAALFM_C401780CA
4	NC_032092.1	352073	355570	+	3635597	-	CAALFM_C401790WA	XP_722686.1	1165	autophagy protein
4	NC_032092.1	356483	357208	+	3635595	-	CAALFM_C401800WA	XP_722684.1	241	hypothetical protein CAALFM_C401800WA
4	NC_032092.1	357858	358832	-	3635594	-	CAALFM_C401820CA	XP_722683.1	324	ribose phosphate diphosphokinase subunit
4	NC_032092.1	359054	360847	-	3635593	-	CAALFM_C401830CA	XP_722682.2	597	hypothetical protein CAALFM_C401830CA
4	NC_032092.1	361141	361872	-	3635592	-	CAALFM_C401840CA	XP_722681.2	243	hypothetical protein CAALFM_C401840CA
4	NC_032092.1	362365	364284	-	3635591	PDC12	CAALFM_C401850CA	XP_019330908.1	599	Pdc12p
4	NC_032092.1	364597	365901	-	3635590	-	CAALFM_C401860CA	XP_722679.1	434	hypothetical protein CAALFM_C401860CA
4	NC_032092.1	366373	367671	-	3635640	ERG8	CAALFM_C401870CA	XP_722678.1	432	phosphomevalonate kinase
4	NC_032092.1	367892	369211	+	3635639	TYR1	CAALFM_C401880WA	XP_722677.1	439	prephenate dehydrogenase (NADP(+))
4	NC_032092.1	369339	369896	-	3635637	ARL1	CAALFM_C401890CA	XP_722675.1	185	Arf family GTPase
4	NC_032092.1	370410	371408	-	3635636	MDH1-1	CAALFM_C401900CA	XP_722674.1	332	malate dehydrogenase
4	NC_032092.1	372264	373781	+	3635635	-	CAALFM_C401910WA	XP_722673.1	505	transcription factor TFIIIC subunit
4	NC_032092.1	374223	374501	+	30515245	DPM3	CAALFM_C401920WA	XP_019330909.1	92	Dpm3p
4	NC_032092.1	374618	375325	-	3635634	-	CAALFM_C401930CA	XP_722672.1	235	hypothetical protein CAALFM_C401930CA
4	NC_032092.1	379679	381481	+	3635633	PHO89	CAALFM_C401940WA	XP_722671.1	600	Pho89p
4	NC_032092.1	382179	383054	+	3635665	-	CAALFM_C401950WA	XP_722669.1	291	F-actin-capping protein subunit beta
4	NC_032092.1	383106	384434	-	3635664	-	CAALFM_C401960CA	XP_722668.2	442	hypothetical protein CAALFM_C401960CA
4	NC_032092.1	385301	386614	+	3635663	-	CAALFM_C401970WA	XP_722667.1	437	hypothetical protein CAALFM_C401970WA
4	NC_032092.1	386687	387364	-	3635662	CLC1	CAALFM_C401980CA	XP_722666.1	225	Clc1p
4	NC_032092.1	387813	388049	+	30515246	-	CAALFM_C401990WA	XP_019330910.1	78	hypothetical protein CAALFM_C401990WA
4	NC_032092.1	388211	391741	-	3635661	RGA2	CAALFM_C402000CA	XP_722665.1	1176	Rga2p
4	NC_032092.1	394832	396466	-	3635660	HSX11	CAALFM_C402010CA	XP_722664.1	544	Hsx11p
4	NC_032092.1	398110	400008	+	3635659	CAT2	CAALFM_C402020WA	XP_722663.1	632	carnitine O-acetyltransferase
4	NC_032092.1	405052	408387	+	3635658	RFX2	CAALFM_C402030WA	XP_722662.2	1111	Rfx2p
4	NC_032092.1	408951	410384	+	3635649	-	CAALFM_C402040WA	XP_722661.1	477	polyamine oxidase
4	NC_032092.1	410516	411604	+	3635647	HGH1	CAALFM_C402050WA	XP_722659.1	362	Hgh1p
4	NC_032092.1	411719	413545	-	3635645	TFG1	CAALFM_C402060CA	XP_722657.1	608	transcription factor IIF subunit
4	NC_032092.1	414417	415787	+	3635644	PHO114	CAALFM_C402070WA	XP_722656.1	456	Pho114p
4	NC_032092.1	416114	417043	+	3635643	-	CAALFM_C402080WA	XP_722655.1	309	hypothetical protein CAALFM_C402080WA
4	NC_032092.1	417123	417845	-	3635642	-	CAALFM_C402090CA	XP_722654.1	240	exosome non-catalytic core subunit
4	NC_032092.1	418036	419232	-	3635641	-	CAALFM_C402100CA	XP_722653.1	398	glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I
4	NC_032092.1	419443	419976	+	3635673	-	CAALFM_C402110WA	XP_722652.1	177	hypothetical protein CAALFM_C402110WA
4	NC_032092.1	421020	421946	+	3635672	ERV29	CAALFM_C402120WA	XP_722651.1	308	Erv29p
4	NC_032092.1	422279	423034	+	3635671	CYT2	CAALFM_C402130WA	XP_722650.1	251	cytochrome c1 heme lyase
4	NC_032092.1	423169	423444	-	30515247	TIM10	CAALFM_C402140CA	XP_019330911.1	91	protein transporter
4	NC_032092.1	423674	426985	-	3635670	-	CAALFM_C402150CA	XP_722649.1	1103	hypothetical protein CAALFM_C402150CA
4	NC_032092.1	427566	429880	-	3635668	-	CAALFM_C402160CA	XP_019330912.1	699	hypothetical protein CAALFM_C402160CA
4	NC_032092.1	430108	431778	-	3635667	-	CAALFM_C402170CA	XP_722646.1	556	putative hydrolase
4	NC_032092.1	432066	434558	-	3635666	ZCF26	CAALFM_C402180CA	XP_722645.1	830	Zcf26p
4	NC_032092.1	435121	436770	-	3635697	-	CAALFM_C402190CA	XP_722643.1	549	hypothetical protein CAALFM_C402190CA
4	NC_032092.1	437154	437594	-	3635696	-	CAALFM_C402200CA	XP_722642.2	146	hypothetical protein CAALFM_C402200CA
4	NC_032092.1	437882	438676	+	3635695	-	CAALFM_C402210WA	XP_722641.1	264	hypothetical protein CAALFM_C402210WA
4	NC_032092.1	438733	441150	-	3635694	ZCF25	CAALFM_C402220CA	XP_722640.1	805	Zcf25p
4	NC_032092.1	442010	442921	-	3635693	-	CAALFM_C402230CA	XP_722639.1	303	hypothetical protein CAALFM_C402230CA
4	NC_032092.1	443684	444265	-	3635692	-	CAALFM_C402240CA	XP_722638.1	193	hypothetical protein CAALFM_C402240CA
4	NC_032092.1	444629	445555	-	3635691	BGL2	CAALFM_C402250CA	XP_722637.2	308	glucan 1,3-beta-glucosidase
4	NC_032092.1	446282	447397	-	3635690	-	CAALFM_C402260CA	XP_722636.1	371	putative methyltransferase
4	NC_032092.1	447754	449142	-	3635579	BFR1	CAALFM_C402270CA	XP_722633.1	462	Bfr1p
4	NC_032092.1	450086	450940	+	3637894	IDI1	CAALFM_C402280WA	XP_720525.2	284	isopentenyl-diphosphate delta-isomerase
4	NC_032092.1	451427	452587	+	3637893	LAB5	CAALFM_C402290WA	XP_720524.1	386	putative lipoate synthase
4	NC_032092.1	453463	455604	+	3637886	HOS3	CAALFM_C402300WA	XP_720522.2	713	histone deacetylase
4	NC_032092.1	457216	460641	+	3637885	BEM3	CAALFM_C402310WA	XP_720521.2	1141	Bem3p
4	NC_032092.1	460935	461644	-	30515248	SOD1	CAALFM_C402320CA	XP_019330913.1	154	superoxide dismutase
4	NC_032092.1	462582	463040	-	3637884	-	CAALFM_C402330CA	XP_720520.1	152	hypothetical protein CAALFM_C402330CA
4	NC_032092.1	463583	463966	+	3637883	-	CAALFM_C402340WA	XP_720519.1	127	hypothetical protein CAALFM_C402340WA
4	NC_032092.1	464869	468336	+	3637882	AMS1	CAALFM_C402360WA	XP_720518.1	1155	alpha-mannosidase
4	NC_032092.1	471021	471362	-	3637881	PGA59	CAALFM_C402370CA	XP_720517.1	113	Pga59p
4	NC_032092.1	480535	481176	+	3637879	PGA62	CAALFM_C402390WA	XP_720515.1	213	Pga62p
4	NC_032092.1	483122	485536	-	3637851	-	CAALFM_C402400CA	XP_720513.1	804	hypothetical protein CAALFM_C402400CA
4	NC_032092.1	486083	486613	-	3637850	AHP1	CAALFM_C402410CA	XP_720512.1	176	thioredoxin peroxidase
4	NC_032092.1	487547	488344	-	3637849	-	CAALFM_C402420CA	XP_720511.1	265	mannose-ethanolamine phosphotransferase
4	NC_032092.1	488934	493196	+	3637848	-	CAALFM_C402430WA	XP_720510.2	1420	hypothetical protein CAALFM_C402430WA
4	NC_032092.1	493509	495056	-	3637846	PGA38	CAALFM_C402440CA	XP_720508.2	515	Pga38p
4	NC_032092.1	496166	497164	+	3637845	-	CAALFM_C402450WA	XP_720507.2	332	hypothetical protein CAALFM_C402450WA
4	NC_032092.1	497492	498130	+	3637844	-	CAALFM_C402460WA	XP_720506.1	212	hypothetical protein CAALFM_C402460WA
4	NC_032092.1	498333	499070	-	3637869	-	CAALFM_C402470CA	XP_720505.2	245	proteasome core particle subunit beta 6
4	NC_032092.1	499700	500026	-	3637868	TIM13	CAALFM_C402480CA	XP_720504.2	108	protein translocase subunit
4	NC_032092.1	501463	504297	+	3637867	ZCF15	CAALFM_C402490WA	XP_720503.1	944	Zcf15p
4	NC_032092.1	504516	508772	-	3637866	ADR1	CAALFM_C402500CA	XP_720502.2	1418	DNA-binding transcription factor
4	NC_032092.1	512431	513978	+	3637865	-	CAALFM_C402510WA	XP_720501.2	515	hypothetical protein CAALFM_C402510WA
4	NC_032092.1	514049	515524	-	3637863	-	CAALFM_C402520CA	XP_720499.2	491	hypothetical protein CAALFM_C402520CA
4	NC_032092.1	517316	520240	+	3637862	ARG83	CAALFM_C402530WA	XP_720498.2	974	Arg83p
4	NC_032092.1	523880	526963	+	3637920	RGT1	CAALFM_C402540WA	XP_720497.2	1027	Rgt1p
4	NC_032092.1	527399	529291	-	3637919	EMP70	CAALFM_C402550CA	XP_720496.1	630	Emp70p
4	NC_032092.1	529895	531271	-	3637918	UME7	CAALFM_C402560CA	XP_720495.2	458	DNA-binding transcriptional regulator
4	NC_032092.1	531726	533546	-	3637916	-	CAALFM_C402570CA	XP_720493.2	606	hypothetical protein CAALFM_C402570CA
4	NC_032092.1	533914	534252	+	3637915	-	CAALFM_C402580WA	XP_720492.2	112	hypothetical protein CAALFM_C402580WA
4	NC_032092.1	534274	536604	-	3637913	-	CAALFM_C402590CA	XP_720490.2	776	hypothetical protein CAALFM_C402590CA
4	NC_032092.1	536885	538603	-	3637912	-	CAALFM_C402600CA	XP_720489.1	572	hypothetical protein CAALFM_C402600CA
4	NC_032092.1	539025	541505	-	3637835	SUL2	CAALFM_C402610CA	XP_720488.2	826	sulfate permease
4	NC_032092.1	543678	545906	-	3637834	-	CAALFM_C402620CA	XP_720487.1	742	putative phosphotransferase
4	NC_032092.1	547040	547480	-	3637833	HFL2	CAALFM_C402630CA	XP_720486.2	146	negative cofactor 2 transcription regulator complex subunit
4	NC_032092.1	547908	549077	-	3637832	SEN2	CAALFM_C402640CA	XP_720485.1	389	tRNA splicing endonuclease subunit
4	NC_032092.1	550263	551270	+	3637831	-	CAALFM_C402660WA	XP_720484.2	335	hypothetical protein CAALFM_C402660WA
4	NC_032092.1	551536	553089	+	3637830	-	CAALFM_C402670WA	XP_720483.2	517	beclin 1
4	NC_032092.1	553127	553465	-	3637828	-	CAALFM_C402680CA	XP_720481.2	112	hypothetical protein CAALFM_C402680CA
4	NC_032092.1	553837	555657	+	3637861	-	CAALFM_C402690WA	XP_720480.2	606	hypothetical protein CAALFM_C402690WA
4	NC_032092.1	555825	557594	+	3637859	-	CAALFM_C402700WA	XP_720478.1	589	hypothetical protein CAALFM_C402700WA
4	NC_032092.1	557744	558505	-	3637858	GRX3	CAALFM_C402710CA	XP_720477.1	253	monothiol glutaredoxin
4	NC_032092.1	558858	559796	-	3637857	-	CAALFM_C402720CA	XP_720476.2	312	hypothetical protein CAALFM_C402720CA
4	NC_032092.1	571822	573321	+	3637855	-	CAALFM_C402740WA	XP_720474.2	499	hypothetical protein CAALFM_C402740WA
4	NC_032092.1	577303	577749	+	3637854	HIT1	CAALFM_C402750WA	XP_720473.2	148	Hit1p
4	NC_032092.1	578111	579133	-	3637853	CGR1	CAALFM_C402760CA	XP_720472.2	340	Cgr1p
4	NC_032092.1	579389	580426	-	3637903	-	CAALFM_C402770CA	XP_720471.2	345	cell proliferation protein
4	NC_032092.1	580679	582313	+	3637902	-	CAALFM_C402780WA	XP_720470.1	544	chaperonin-containing T-complex subunit
4	NC_032092.1	582403	584097	-	3637899	SAS10	CAALFM_C402790CA	XP_720467.2	564	rRNA-processing protein
4	NC_032092.1	584380	585738	+	3637898	RPC53	CAALFM_C402800WA	XP_720466.2	452	DNA-directed RNA polymerase III subunit
4	NC_032092.1	586325	588797	+	3637896	-	CAALFM_C402820WA	XP_019330914.1	802	MutS family protein
4	NC_032092.1	588794	591091	-	3637911	HCA4	CAALFM_C402830CA	XP_720463.1	765	RNA-dependent ATPase
4	NC_032092.1	591385	592176	-	30515250	MED20	CAALFM_C402840CA	XP_019330915.1	237	Med20p
4	NC_032092.1	592423	594816	+	3637910	-	CAALFM_C402850WA	XP_720462.2	797	Elongator subunit
4	NC_032092.1	595171	595815	+	3637909	-	CAALFM_C402860WA	XP_720461.2	214	hypothetical protein CAALFM_C402860WA
4	NC_032092.1	595985	597268	-	3637908	ZUO1	CAALFM_C402870CA	XP_720460.1	427	zuotin
4	NC_032092.1	597479	598246	-	3637907	-	CAALFM_C402880CA	XP_720459.1	255	guanine nucleotide exchange factor
4	NC_032092.1	598659	598856	-	30515251	QCR9	CAALFM_C402890CA	XP_019330916.1	65	ubiquinol--cytochrome-c reductase subunit 9
4	NC_032092.1	599268	600629	-	3637905	CRH11	CAALFM_C402900CA	XP_720457.1	453	transglycosylase
4	NC_032092.1	603218	604786	+	3637878	-	CAALFM_C402920WA	XP_720455.1	522	hypothetical protein CAALFM_C402920WA
4	NC_032092.1	605437	605955	+	3637876	-	CAALFM_C402930WA	XP_720453.1	172	hypothetical protein CAALFM_C402930WA
4	NC_032092.1	606493	608439	+	3637875	ABP1	CAALFM_C402940WA	XP_720452.1	648	Abp1p
4	NC_032092.1	608655	608981	-	3637874	-	CAALFM_C402950CA	XP_720451.1	108	hypothetical protein CAALFM_C402950CA
4	NC_032092.1	609369	615065	+	3637873	-	CAALFM_C402960WA	XP_720450.1	1898	putative ubiquitin-protein ligase
4	NC_032092.1	615198	620561	-	3637871	UBR1	CAALFM_C402970CA	XP_720448.2	1787	E3 ubiquitin-protein ligase
